"tweet_id","tweet_user_id","reply_user_id"
"1126415819666264065","1126391723712831488","122474043"
"1126415887031054336","1126391723712831488","788330826"
"1126415942337138688","1126391723712831488","1066674434205859840"
"1126416526582734849","1126391723712831488","4273907609"
"1126417754880344064","1015171962899922944","835547548131684353"
"1126418163141369856","1006648723848523776","425871040"
"1126418353134948355","778260439218216960","2440583381"
"1126419599401017345","740303884682330112","958264156683091969"
"1126420357731082245","786831339026718720","35331895"
"1126421720821313536","953113723903856640","425871040"
"1126422341293105152","1126391723712831488","3891684759"
"1126422899529801729","1315301486","896594083363172352"
"1126423006237077504","1126391723712831488","974758634247917569"
"1126423675652034560","1084603724339720192","106317585"
"1126425098976731136","4173373760","352881953"
"1126426888522620929","984465287503400960","1074415662418800640"
"1126427052654116865","1126391723712831488","1126360418883178503"
"1126428965495889921","858440823360417794","785838015675568128"
"1126429630284673024","1002244282818981888","425871040"
"1126429611670364162","1029547305257586688","425871040"
"1126311537080057856","1106259461067411456","908090746200260608"
"1126335327692451840","816351798","924829078447943680"
"1126335521616084992","816351798","425871040"
"1126431629579128833","1039166184971632640","881043005666320384"
"1126337468691668992","1107132844139147264","1100095383055650816"
"1126342090550652934","1959677142","2407764025"
"1126348957309984768","1121753722672025600","425871040"
"1126363111357853696","908322391863984128","907641608560152576"
"1126365207004176384","1096087894362595333","321388777"
"1126376038173298688","1048164815003209729","1078318759566168064"
"1126377663143133184","2366080357","159223855"
"1126404356276772865","597991579","425871040"
"1126405655282233345","1076822011652071425","425871040"
"1126406545686720513","864410677154152448","352881953"
"1126407074324328449","1078575849220292608","425871040"
"1126411091569831936","996355400994717697","425871040"
"1126415847881347072","1126391723712831488","871569827437187072"
"1126415977795735552","1126391723712831488","107387325"
"1126416716643303426","890386997528997889","425871040"
"1126416472161517569","1126391723712831488","299136804"
"1126418884469374976","1126391723712831488","931229890308866048"
"1126419344752369664","1029547305257586688","35331895"
"1126541054721843200","1045321798479491072","425871040"
"1126432224453304320","1029547305257586688","425871040"
"1126432276970184704","738798630497341440","1099132942314602496"
"1126434653416636417","1029547305257586688","425871040"
"1126586339137413122","433086696","425871040"
"1126638167992545282","979356008710631424","425871040"
"1126691703056809985","27990360","425871040"
"1126791284000051206","975304139453247488","982927698887454720"
"1126470651232047105","2738202983","425871040"
"1126444289104302086","721917013","425871040"
"1126576097867501574","751259611974565888","121258930"
"1126606879600279553","966206868728303618","425871040"
"1126668668656447488","138930518","425871040"
"1126837996471373825","1665350540","855837074"
"1126503957440806912","1081160355576012800","1011570977816432640"
"1126444930644238337","1117577537679437825","425871040"
"1126445472854478848","4333716082","1011570977816432640"
"1126335686708158464","4874174436","958264156683091969"
"1126379008126439424","848177833","425871040"
"1126399407610650625","2150280088","425871040"
"1126445913403265024","766713926201507840","425871040"
"1126445919241670657","1082513093912076290","425871040"
"1126397248361754624","779289842119094272","958264156683091969"
"1126447537806688256","3062468724","715487651680296961"
"1126425901674184706","1126391723712831488","3248686041"
"1126425929570451457","1126391723712831488","1086663347905445889"
"1126425967050797057","1126391723712831488","1064859068718899205"
"1126447546656796672","587595430","425871040"
"1126426053273169922","1126391723712831488","979754480899117056"
"1126427110766256128","1126391723712831488","957301875283460096"
"1126426208990900224","1126391723712831488","1081312037932883968"
"1126426911188627456","1126391723712831488","747855534850736128"
"1126426951802028033","1126391723712831488","1025473664043634690"
"1126427180572053505","1126391723712831488","2961708047"
"1126427222955503616","1126391723712831488","1475676631"
"1126427319059603456","1126391723712831488","970717959395119105"
"1126427455017844736","1126391723712831488","1208990629"
"1126427579861348353","1126391723712831488","1071368930957148160"
"1126495327727628288","1093923961509945351","803225366345220096"
"1126486375807823872","1046338362620153856","1030197444515115008"
"1126450351320829957","1051650543603597312","1030197444515115008"
"1126450019974823941","3004940151","121258930"
"1126451186591158272","712341250217627648","11994"
"1126593203950452736","371830132","425871040"
"1126594236793720832","1116667641371025408","425871040"
"1126604078379876352","977178790370660353","848596577929359360"
"1126638366584377344","1070737804152455168","425871040"
"1126451365914525696","1116350481507471362","1044355101534687232"
"1126744180934373377","838188664635129857","835547548131684353"
"1126638615868715011","1060346025070784512","425871040"
"1126712092461895680","769069684645912576","425871040"
"1126749119215587329","838188664635129857","835547548131684353"
"1126781549750276096","856631828978876417","1084174408367783937"
"1126840373257613313","3450118157","1055877606061465600"
"1126797747716157442","1036059455027331074","2569932542"
"1126453678741831682","1624036068","2163885564"
"1126454532572106752","559407743","28583673"
"1126946463509090305","3213035140","425871040"
"1127000706127409152","2657642167","425871040"
"1126459006736900098","1113544324317364224","425871040"
"1126455398888878080","3063473595","121258930"
"1126456188256829440","89857317","2568461"
"1126456456608473088","1058186756028293120","95951117"
"1126458693225275392","1113544324317364224","425871040"
"1126458900323229698","1113544324317364224","425871040"
"1126463805129732096","1099703213681459200","425871040"
"1126459491866882048","1086411021722497027","27280073"
"1126463462039871488","3000806925","425871040"
"1126468169877606400","822783230604673024","425871040"
"1126465146610749443","1097978600400265221","280130770"
"1126468920356016128","735876560","425871040"
"1126468728357621760","738635080319569920","121258930"
"1126472661444517888","1047169672368537601","425871040"
"1126472543152607232","1047169672368537601","1030197444515115008"
"1126476586490912769","1050733433754812417","811155063594893317"
"1126479220715081731","848889851894050817","425871040"
"1126476503099891713","1054401096431611906","425871040"
"1126476755877924865","1118992043915862016","425871040"
"1126477958959570944","1075998628534206465","1075533202264072192"
"1126486918684762112","860725701472800769","247175452"
"1126484639164428295","1007088522426187777","425871040"
"1126486451074547712","3315799271","425871040"
"1126518881412161537","1212796740","732797413"
"1126487758128721921","1125041295112790016","425871040"
"1126490247913725952","520413290","425871040"
"1126505452848599040","1072141499343659010","958264156683091969"
"1126506748494225409","1045321798479491072","425871040"
"1126518171744206855","903706506385924097","1075705429760581632"
"1126493180281724928","1101142120474267648","769075159"
"1126496075949518850","1126246793677819906","1123913846173917186"
"1126505735976710144","1091392573925720064","45062345"
"1126508920711696386","1080680873979203584","851922176"
"1126511073647927296","1122576028164075522","1043462456"
"1126513341466202112","1114640571522531328","425871040"
"1126514916024889344","241775074","425871040"
"1126517185810259972","1124346455261577223","425871040"
"1126517481936441346","847488690389528576","1044608795350061056"
"1126522147738931200","2724105266","200715240"
"1126519415904903168","3228492118","425871040"
"1126522097700941825","4826932095","425871040"
"1126524095380824066","1126509415392169987","1086288084533161990"
"1126525344603942912","1124366624809787394","425871040"
"1126526019773407233","2400304022","2337741883"
"1126526069715107841","1120843900564983809","4140881832"
"1126526141639077889","378007340","2642047305"
"1126528588583440384","965669050536906752","425871040"
"1126528377039593472","913418949391523841","1062611784685834240"
"1126532289100419072","3794936361","1117931702"
"1126528385059049472","1107609428164071425","425871040"
"1126530871572553734","1016380995170439169","35331895"
"1126535181358202880","4106126472","214201922"
"1126532653405097984","1105861952918769667","431996598"
"1126534947584577536","1078049766343352326","1097583089511993349"
"1126538768197066752","2244068989","425871040"
"1126535549995692032","1030210753456996352","3429271355"
"1126536531156410368","840239144","425871040"
"1126538786589085698","1119427946693918720","121258930"
"1126541125097967616","1065190136311296000","35331895"
"1126540868213547014","2694619633","14229096"
"1126544896515506177","793185385706876930","214201922"
"1126549258046517249","1012890381267165189","275652453"
"1126551903645708290","26901881","98821255"
"1126549859316699142","2469681702","1011570977816432640"
"1126551482659110913","1092726136373760000","121258930"
"1126551867109138433","1123011639358390272","425871040"
"1126554006464032768","973378274414936064","425871040"
"1126555912347508737","1068568917529059329","425871040"
"1126555504225001472","245630166","425871040"
"1126555419567116288","1055019553846116352","425871040"
"1126555928164220929","993169044013506560","425871040"
"1126556776957132800","737588751845576706","238431491"
"1126570004974067713","1082130195832815617","425871040"
"1126562015428919296","1076305345042092037","121258930"
"1126562876804743169","1098377938154729472","425871040"
"1126564965500874753","162281996","849804653307076609"
"1126558589777326081","1112346757093097473","425871040"
"1126561750365741056","967683757707800576","1011570977816432640"
"1126562187663687680","945738730429595648","924829078447943680"
"1126562944270073856","1104364154528378885","780573108"
"1126563255181348864","1124844176137510912","425871040"
"1126565862188691458","1045493952684658689","425871040"
"1126568713241726976","700350920916406272","1074436880891031557"
"1126570878395805696","225724329","425871040"
"1126572302961975297","827987274742767616","425871040"
"1126571716090761218","210330771","743193980"
"1126576485446377472","1016751554496430082","723788730528575497"
"1126575873451352066","542176860","758248"
"1126573615665876994","558973249","200715240"
"1126574887429189632","1104364154528378885","780573108"
"1126577559179808768","1106724874649776131","121258930"
"1126577502699368449","951836058525818882","1517137970"
"1126582629824905217","1112510114563543043","1026278803960680448"
"1126579555337232385","850078655036350464","410409666"
"1126578095350321153","1051745611500916738","425871040"
"1126579839803244544","1121970103745224704","2428821"
"1126579816763994113","745568199203299328","1011570977816432640"
"1126583692523130881","1106035453759811584","940475333697925125"
"1126587857836105729","2495307331","2842915310"
"1126585695391440896","3534839069","425871040"
"1126584031041269768","1110327952217120769","425871040"
"1126593275987734535","900828324536123521","121258930"
"1126591351007666176","1112357432846626816","1086288084533161990"
"1126592649555845122","4408672599","1012744173877911553"
"1126594932008001547","835819827335950337","425871040"
"1126593672890290176","1117508662002638851","924829078447943680"
"1126599491358994432","1029547305257586688","425871040"
"1126595194642735113","835819827335950337","809098662471147520"
"1126598830856839183","1057024692790456322","1011570977816432640"
"1126608189808463872","857788772225736706","246596682"
"1126601024020422656","620126536","3056265348"
"1126603196066037761","1006934413467406336","924829078447943680"
"1126606744313004033","4759420776","55095701"
"1126607786425475072","1094887009062072320","425871040"
"1126610850696105985","1020736773226475520","985268075372130306"
"1126612965715783680","1078051381418868736","121258930"
"1126622230950088704","1040071842185273344","425871040"
"1126619768545521665","1086709063747026944","743911434753572864"
"1126613239125749761","2480290326","848845104924241920"
"1126619661020176384","1091208704463126528","425871040"
"1126621975135379457","442147278","425871040"
"1126623602302963712","875084243524882432","969238538423324672"
"1126622642302259201","1001575935307546624","1111719577581486082"
"1126623004740476930","1108880444630667264","1030197444515115008"
"1126628504425181184","3191582770","86464334"
"1126623997645529088","1115718460862943232","809098662471147520"
"1126623851536900096","2188601724","121258930"
"1126623814224314368","905971502759239680","425871040"
"1126626467247529989","1124966821306798081","1126622886163296259"
"1126628067185713152","966778720035000322","425871040"
"1126631705475993602","1101245025336414208","214201922"
"1126634410789437447","245630166","425871040"
"1126635547034882049","3241342050","2476907326"
"1126643264252071936","847416119753191425","1378000488"
"1126638996862509056","1959677142","2407764025"
"1126638890314555392","1029132122899066885","1049367321201074177"
"1126645860186697728","829066558534250496","707921493"
"1126644765305520128","815099370467008512","425871040"
"1126644212374626309","910906528562941952","160961422"
"1126645428810932226","993349184546852864","1166098663"
"1126648325606744065","1126639739145080834","1045235783907532800"
"1126648767866818560","756384832226258944","425871040"
"1126648365993943040","2881958139","425871040"
"1126655076238540800","858440823360417794","425871040"
"1126654418760470529","905971502759239680","425871040"
"1126654801205444609","1119550539082158080","889548541"
"1126654875650154497","464905776","751552860303683584"
"1126653646517821440","840961420896301056","920572032064004096"
"1126654178884038656","2608158409","835547548131684353"
"1126664623850024960","177174388","1018007464548225024"
"1126655474831695872","2734693368","17629802"
"1126657008957120512","1088862439318401025","2559865245"
"1126658518499635200","880610007619952640","425871040"
"1126667165460045824","784401189433516032","425871040"
"1126668922135154688","784401189433516032","425871040"
"1126668620212441088","784401189433516032","425871040"
"1126675846188675072","1125208979888574464","1082570662755987456"
"1126674033104302081","1052562413038518273","25073877"
"1126676448184610816","1125208979888574464","1112799487863316480"
"1126676357918941184","1112823491487850502","425871040"
"1126676028410167296","1125208979888574464","749353674640465920"
"1126676479226421248","1125208979888574464","889319350074839041"
"1126676394287587328","1125208979888574464","1058571882411188225"
"1126677579061006336","1125208979888574464","977319072390983680"
"1126677395552047104","1125208979888574464","1104187341101502464"
"1126677269009686528","1125208979888574464","591100660"
"1126678093370875904","1125208979888574464","3555907761"
"1126677441882099713","1125208979888574464","1104946424062595072"
"1126677846242414598","1125208979888574464","1119856743951917056"
"1126685377060851713","720002851238326272","121258930"
"1126680212190695424","1126669255171346432","1086161056269910016"
"1126692544664891394","1117658432079835137","1030197444515115008"
"1126686233068023808","1271116879","230377004"
"1126687295048839174","932162178290925568","425871040"
"1126687560783151104","1096611900744335361","425871040"
"1126689171295182850","992007085650046976","1187763794"
"1126690264951582721","943042972634947584","718294791637843968"
"1126691828659412992","302355605","1116835117199187968"
"1126687346970189824","1708002228","3337797183"
"1126691702280835072","2286120131","121258930"
"1126695702510227457","727899038201217024","2938841305"
"1126722136754679808","165570159","214201922"
"1126701730731683840","1029532458918731777","958264156683091969"
"1126705810455711744","997177442","238871120"
"1126707719912640518","826198284490387460","56497372"
"1126713508517646341","1126132079626842112","818442442139537408"
"1126706222567120897","1029132122899066885","1117931702"
"1126729706626174976","875730277183741952","425871040"
"1126729470189006849","1033393782266519552","425871040"
"1126730645210722306","1137459295","425871040"
"1126749839931219968","278247373","725981304832036869"
"1126737254972514306","913617770775851009","425871040"
"1126745880436957185","1653912936","146556805"
"1126778038883102720","1097506406431899648","170298137"
"1126753011747835904","364124448","425871040"
"1126758779389788161","731340467657424896","425871040"
"1126766604388143105","1123248746932920320","1063842668332138497"
"1126767270431117313","1124940849714872320","121258930"
"1126777755679330304","1093937910385000449","341276543"
"1126756039100026881","799181840","121258930"
"1126770278686543872","1024295704972406784","121258930"
"1126780181908082690","824275554408939521","907526713"
"1126788500848689153","1114880763067912193","1050768472907558912"
"1126785156126269445","1060246633760342016","1011570977816432640"
"1126790852695736320","605283640","1125057882880393224"
"1126797062375342080","1045321798479491072","38386363"
"1126797759703601152","910133222851448833","418147815"
"1126797181548208128","1121951670827667457","3398860367"
"1126799869715386369","722110027599843328","425871040"
"1126799936266428417","1054736329223925763","1098143209497264129"
"1126800002678837251","995609130223091714","425871040"
"1126805709419577344","1183972993","425871040"
"1126293458552000512","574217254","619660837"
"1126304111903817728","208539251","425871040"
"1126295478973476866","1001575935307546624","1116252103612223488"
"1126311458562691072","1106259461067411456","425871040"
"1126311564804382720","1106259461067411456","924829078447943680"
"1126361389688393729","1032802348618403842","844721044271185920"
"1126813949800996865","722110027599843328","425871040"
"1126806981447122944","915659409266741248","263019566"
"1126335622677794816","816351798","924829078447943680"
"1126819194123759616","3222622633","732797413"
"1126368621201174528","119963652","425871040"
"1126821629282091008","1100468162","3082344252"
"1126821587167014913","1079476103809425408","2378044729"
"1126392642382848001","1042146957630861317","425871040"
"1126372056935825409","1119034942930001921","3326169705"
"1126373791934951424","4875812397","425871040"
"1126379476571557890","71023002","872069292963098625"
"1126380343043342337","732531374","3429271355"
"1126397735937224704","3953945729","2210485170"
"1126393769409032194","2973537353","425871040"
"1126397138911531008","87069317","4877595777"
"1126392757440929792","1029132122899066885","2210485170"
"1126397470563491840","1049604098197086209","425871040"
"1126837115000516608","851340859836465152","1107184529431625728"
"1126399515840237568","1010062799605645312","425871040"
"1126398301186732038","2748989352","425871040"
"1126399311615528962","2347320894","2559865245"
"1126838700502126592","4735372653","2704955040"
"1126406432415469568","1113774795181690880","425871040"
"1126403398327242752","849613006455676928","896776572669186052"
"1126401890453946368","1078575849220292608","425871040"
"1126403067828670466","996778542556950529","2210485170"
"1126404465324711936","403632710","273067760"
"1126408317402742784","818773142248259584","783684287547772930"
"1126407723430686721","1029132122899066885","544862804"
"1126408090268655616","1029132122899066885","2569932542"
"1126845923798261766","1037060974791024641","1058543956672368641"
"1126846638197231618","1037060974791024641","1089017998206214150"
"1126411942694928384","1124510183416311810","425871040"
"1126408376051625984","15656749","4902628944"
"1126849698252324865","1009519847187861509","425871040"
"1126411116601651200","738635080319569920","425871040"
"1126416749883211777","1126391723712831488","1114948500083609601"
"1126414103721889792","1037237518612099072","121258930"
"1126416000272957440","1126391723712831488","212394894"
"1126415910523285505","1126391723712831488","25253622"
"1126416499680395264","1126391723712831488","1126413657351565312"
"1126858343300173824","1059929195625766913","1096911717077012485"
"1126416558144794626","1126391723712831488","1120576917273497600"
"1126421254414712832","1126391723712831488","931229890308866048"
"1126851417472262146","1072884145301245952","958264156683091969"
"1126852967007703041","1022623154815021058","425871040"
"1126420637222952960","1126391723712831488","2559865245"
"1126859246040043520","1120932972167696384","121258930"
"1126859905145692160","1036812380385300481","425871040"
"1126860620874362881","1031031114750742528","1394583517"
"1126444723852447744","1094334601579954183","4767225325"
"1126432594298527744","1110900669081219072","1042092453141065729"
"1126862432964530176","218136373","425871040"
"1126437949774737409","26901881","1117931702"
"1126864643878572032","768651624843767808","1100526547897733120"
"1126433893270188032","1103906602740899840","425871040"
"1126437179243290625","722110027599843328","425871040"
"1126439263204200448","1087760757587169280","792582814860476416"
"1126447541879439360","1098114862822105093","2254134456"
"1126870609873518592","18268138","2161940131"
"1126451454225600513","1126377105535700992","425871040"
"1126869288088948736","28781239","34029690"
"1126450712660140033","1117845826200645634","425871040"
"1126467297403711488","1122915197352542208","121258930"
"1126464909825454080","490648345","425871040"
"1126472003660210176","1095462235609145344","214201922"
"1126872148084240386","844042435546284033","425871040"
"1126471175540858880","836532366919122944","1082100587494133760"
"1126467869632552960","822783230604673024","425871040"
"1126469225206493184","1416216242","425871040"
"1126873582909497344","1070441094096318465","425871040"
"1126477600531066885","1080258060470366210","98821255"
"1126477075429376000","3315799271","425871040"
"1126475595137912833","971049590643478528","230377004"
"1126481397189881856","1076553997081870337","425871040"
"1126481081002283010","1022623154815021058","425871040"
"1126481561950408704","1126098927717994496","27280073"
"1126485829969379328","749048294064558080","425871040"
"1126877858385801216","958394316317184000","121258930"
"1126493039126548480","981170431376830464","425871040"
"1126487521926369281","2717732292","1081914275831123968"
"1126880901919641600","1125796123275419648","425871040"
"1126488730037104643","1119935498888331264","895049246998618112"
"1126882742682169346","1008564129135824896","425871040"
"1126494130241265665","1054467702532853761","425871040"
"1126497114765365248","751805463239401473","425871040"
"1126494397649047552","920733544057589761","425871040"
"1126886014968971265","1050238830748622848","425871040"
"1126498136585797632","2961541709","425871040"
"1126500978344308741","57420307","14992263"
"1126499879742664705","1016110752871206913","425871040"
"1126886231734927365","831520707209203713","1011570977816432640"
"1126500904666931200","948835496855154688","121258930"
"1126506296008527874","2746722047","832720691577417728"
"1126887269074444288","895938396299735041","35331895"
"1126887292159893504","1004138340613009408","425871040"
"1126503815673368577","828635562349297664","955842990534201344"
"1126890091639713792","1014958623364132864","1116771045913108480"
"1126507431624826888","1014235017550188544","2696682590"
"1126513219508559873","80353393","425871040"
"1126512493470179329","1122129865992474625","425871040"
"1126895117707534336","928297688117886976","2316348948"
"1126893545577521152","1014065800838168576","425871040"
"1126513920330620929","257295140","245065992"
"1126894640110587905","1108746484755906561","425871040"
"1126901316478013441","569859951","1002934513536729088"
"1126518678617493504","790192085953634304","1011570977816432640"
"1126899811356225536","1026142879008403456","1018485845958021121"
"1126901145383919617","24750831","155620461"
"1126899440541937665","979735021727645701","1069548443671105541"
"1126900280140935168","3293484390","425871040"
"1126901357875814405","288740178","425871040"
"1126904810647838722","301273602","425871040"
"1126902067283599360","1126900538212220929","425871040"
"1126527841708007425","80353393","425871040"
"1126906204750602242","149714676","3362259433"
"1126906028573036544","933207321815130112","3362259433"
"1126908086625755137","1024465846503198720","214201922"
"1126906857786826752","1112694566421852161","425871040"
"1126909357139087362","780091458300809217","1043584220201922560"
"1126910180107669505","1000130426","425871040"
"1126914505483546624","3504386000","851976520436400128"
"1126910879033896960","721215836078346240","1011570977816432640"
"1126539162385960961","49823355","425871040"
"1126538163781013505","2680883730","960301397848797189"
"1126546654553935872","14157431","121258930"
"1126914633699340288","437279137","3362259433"
"1126543613469454336","152032333","732797413"
"1126553473577889793","1083426155921895426","1166098663"
"1126548965854535681","3073027757","121258930"
"1126922824344588289","860291312599392256","1343488231"
"1126927685257531393","1122773884808253441","425871040"
"1126562609304690694","924854562665717760","1098273698929352704"
"1126568859786309632","945701327237136384","425871040"
"1126927935858827264","1061525498906337280","1123557865887715328"
"1126565729950629888","1338172981","814493664"
"1126567923039051777","2206420118","2373494817"
"1126930416030580736","1078792986794831872","425871040"
"1126930149507645440","860730571978227713","425871040"
"1126931222255558657","952710315006820352","4727005181"
"1126570287137316864","1083044631456014336","230377004"
"1126571958492180481","214968430","162885365"
"1126932591544864768","1120741157900824578","238431491"
"1126573432852942848","2310943403","121258930"
"1126583866515496961","1126582332587151360","425871040"
"1126938616897396738","3452344458","4862280687"
"1126933597133393921","1126932313550487554","1095022554434158592"
"1126938699990740992","3327895947","849804653307076609"
"1126940379507458053","230023532","387262364"
"1126592139478142976","885258057629945856","3258981481"
"1126587477471498240","533104737","962031371672678401"
"1126943751396454400","980817520566374400","3092295009"
"1126592870444670976","1117508662002638851","729619562803535872"
"1126599414737510403","1116667641371025408","425871040"
"1126946929693216768","1045036396291846144","425871040"
"1126946643071447040","1067209703590191109","35331895"
"1126602232789598208","4346072113","425871040"
"1126950180622884864","2206420118","1031513222359203841"
"1126952309819432960","828054555233513472","2529513326"
"1126951215454048257","984848744825765888","996804151991513089"
"1126951211918344192","1086107394403454976","2163885564"
"1126603087253266432","1054563146420142080","425871040"
"1126603695154782208","2471458411","425871040"
"1126618805931782144","946287118824890369","882258709526740992"
"1126605468300824577","792572748723736578","425871040"
"1126954510998495233","770361084054122496","425871040"
"1126957523758714881","1126952487607521280","857678823495802886"
"1126620649399758849","1121090252800778240","425871040"
"1126623617213698048","1115718460862943232","425871040"
"1126962647725953025","1126961049264062465","978133211611107329"
"1126624812984565760","868985947899273216","3255893441"
"1126626074358579200","1124966821306798081","876915793497399300"
"1126963155404558336","418867786","1011570977816432640"
"1126625501429235716","1011973638373900288","425871040"
"1126633451090845696","1019752393754497024","425871040"
"1126963931489026048","2376035148","1031948750934208512"
"1126965734314266625","887045921057492992","3178062969"
"1126966788787458048","288035364","1117917925"
"1126636698937507845","34081540","1378000488"
"1126970554123202563","1088566455602421765","1122728255373574145"
"1126970363680837633","1036054752541515776","924829078447943680"
"1126638715919638530","1029132122899066885","425871040"
"1126642582744858624","859972451303915520","425871040"
"1126972172965163008","3316925860","425871040"
"1126646871282335744","1087443688849059846","121258930"
"1126648255197192193","1006304344227172354","121258930"
"1126976696022982662","859754350104674304","425871040"
"1126975733534867456","149734805","141944292"
"1126666251034681345","1012146875116466176","425871040"
"1126976824825790465","1103525194063327238","1080667016560889857"
"1126671104549036032","771055148839886848","425871040"
"1126976872141737984","250155013","1045343274133848064"
"1126672786641031168","1099146683068358657","1030197444515115008"
"1126675871559929857","1125208979888574464","896465225938948096"
"1126979834838753280","1014942511952023553","1303494944"
"1126675943404085249","1125208979888574464","1108372991010918400"
"1126676340038463488","1125208979888574464","761608622602326016"
"1126678586155343874","1125208979888574464","710107811636649984"
"1126676515553329153","1125208979888574464","1058104468292714496"
"1126677477881856006","1125208979888574464","601177661"
"1126677305839853569","1125208979888574464","1072547191452041216"
"1126679578595012608","858440823360417794","425871040"
"1126688244723138560","1075379169956151296","1089912204160307200"
"1126981938630283264","1117498195112808451","1099815537826254848"
"1126687053352013824","2495307331","2842915310"
"1126689343605600258","313710618","380562444"
"1126981775983566848","1117498195112808451","1103126267111636993"
"1126691227926065152","1126639053862993921","2559865245"
"1126690810068471808","1126298360518934528","1126287566204915712"
"1126694926949830656","977011306791350273","121258930"
"1126692554479587329","1083614762146193409","1091410571919007744"
"1126694486703140864","712665007645859840","425871040"
"1126989344898781185","1094405139551715330","121258930"
"1126696895257071617","1079812577146929152","1101275970995027968"
"1126986112495386624","805552391101808640","214201922"
"1126695775184908288","1079812577146929152","1101275970995027968"
"1126711775544500225","814049505607716864","1095235479362928641"
"1126710138193080322","1216447357","425871040"
"1126714738358882304","4488598637","567167802"
"1126719117988261890","3224119874","425871040"
"1126994749162971146","1125208979888574464","803225366345220096"
"1126994666174537728","1125208979888574464","702167731"
"1126994617151438849","1125208979888574464","763330856404430848"
"1126996265206677511","2579557014","30129824"
"1126730059119714305","1029132122899066885","1117931702"
"1126995639206928385","3299578675","924829078447943680"
"1126995027874471936","1125208979888574464","2325397176"
"1127004127895130120","288909360","121258930"
"1126996735564374017","1019316651936964610","214201922"
"1126997367754903552","1026991704107298823","476024247"
"1126998015825203200","1026991704107298823","476024247"
"1127001072520790016","1026991704107298823","3362259433"
"1126784408755888129","1001575935307546624","27280073"
"1126768233539747846","1059929195625766913","1096911717077012485"
"1127005885505703937","2227008918","783359037257777152"
"1127006628782465024","1490871319","1008313897571573760"
"1127011608520220673","2227008918","783359037257777152"
"1127010509943922688","833243722393477120","3362259433"
"1126790335391305728","4437215247","732797413"
"1127010875989270529","2980573677","121258930"
"1126799523160973313","913368199890120705","246981058"
"1127011808101982208","944986738396712961","121258930"
"1127018239735812097","1597085149","3080591627"
"1126370901191213056","989380063647944706","425871040"
"1127019998466068480","1018561663228755969","3063032281"
"1126820685949689856","519417399","425871040"
"1126407167567847424","23169955","1367124774"
"1126847399702360065","3004294382","1125667483732643840"
"1126826457949515776","1092798838723743744","121258930"
"1126832119060283397","1076171578717687808","425871040"
"1126862665970855937","868754865484423168","425871040"
"1126854004963782656","1095655165804331008","425871040"
"1126873767907557378","18268138","2161940131"
"1126869327498678273","2429488476","59804598"
"1126872506806276099","1032027041439379457","425871040"
"1126888468276228096","1047464531142881287","1084341701559242752"
"1126874743561424901","1125409515392860160","425871040"
"1126878148409184257","1122773884808253441","425871040"
