"tweet_user_id","retweeted_user_id"
"3379375204","1017610846371905536"
"3669530308","1088329751872253953"
"4917866373","1088329751872253953"
"1125575342142308353","2207421862"
"2984652671","1035306116257865728"
"257282695","1108964176880230401"
"761981979940294656","4912870574"
"76380806","54324138"
"721684063581511680","1088329751872253953"
"1070109227165700096","1088329751872253953"
"903606845868257280","2758758563"
"1012544295306395649","4912870574"
"3253487800","1088329751872253953"
"897659885403467777","4912870574"
"965088217","1088329751872253953"
"797212688426401792","1088329751872253953"
"885906404082667524","4912870574"
"1064860809602322432","4912870574"
"2161228395","1088329751872253953"
"855517651350597632","3770390538"
"2852264156","4912870574"
"1084354661522395137","1088329751872253953"
"720441923136131072","1088329751872253953"
"1095889608028631040","1088329751872253953"
"938585459017465856","1088329751872253953"
"1727458920","1088329751872253953"
"1009408484067115008","1026722844590395394"
"864788852128464896","2184004813"
"241244780","1088329751872253953"
"896774079004495872","853612936157437952"
"3743905041","4912870574"
"876862697630859266","1088329751872253953"
"1125771140163612672","2184004813"
"868850874306527232","1088329751872253953"
"1028672035713507328","4912870574"
"1112200380044075009","1088329751872253953"
"783763969202876416","4912870574"
"847203584190173185","4912870574"
"2902484548","1048625592877367297"
"749819763480600576","1088329751872253953"
"726706331579760640","1963460600"
"876451236438056960","4912870574"
"748545497338634240","904697932812869633"
"809439056274845696","1088329751872253953"
"987896712","960265808827113473"
"3255786916","1088329751872253953"
"2875192328","1088329751872253953"
"4258988675","1048625592877367297"
"1001114319654936578","1088329751872253953"
"750393006","3166501473"
"915986939844669440","4912870574"
"53365775","1069494120"
"989192176390295554","1088329751872253953"
"1061369753749590017","1088329751872253953"
"872045958040879105","1088329751872253953"
"333567359","1088329751872253953"
"869988356918095872","1088329751872253953"
"2939009155","2184004813"
"1058809401258070016","786215160721485824"
"1096949820202209281","1088329751872253953"
"838266722163507201","4912870574"
"1032805336737099778","1037344098552893440"
"731160596272586752","1088329751872253953"
"1124307976645435393","1088329751872253953"
"1047858798914940929","1088329751872253953"
"1018613196586999808","1088329751872253953"
"900113814858891264","904697932812869633"
"769089209810427905","4912870574"
"1101221256689520641","1088329751872253953"
"2338753075","2980129686"
"1025401778425262081","1088329751872253953"
"393434139","3237247119"
"703992421458309120","1088329751872253953"
"617304746","1088329751872253953"
"943696740565340161","2207421862"
"1011202384566120448","1088329751872253953"
"1291224313","904697932812869633"
"891637005750349824","1088329751872253953"
"1112035633760006145","807663568585953288"
"921043332394037249","1088329751872253953"
"712924720501489665","1088329751872253953"
"2836496050","4912870574"
"967137353721577473","1088329751872253953"
"95852620","964246058539933698"
"2760466082","1088329751872253953"
"967142130350219266","1088329751872253953"
"939192746572689408","1088329751872253953"
"986843635638398977","1088329751872253953"
"967142130350219266","4912870574"
"3054166434","4912870574"
"1009653523137605633","4912870574"
"1692060146","1088329751872253953"
"746673230191067137","4912870574"
"282800609","818953972635566080"
"905735788272394244","4912870574"
"2811720224","1088329751872253953"
"3013404293","818953972635566080"
"902596427016110080","4912870574"
"763812374","1088329751872253953"
"4167739533","1088329751872253953"
"4188292193","1088329751872253953"
"888742903685763072","964174849789906945"
"748455107130462208","4912870574"
"787297800333688833","4912870574"
"1412813029","4912870574"
"577001674","4912870574"
"624466615","1088329751872253953"
"828897376530264066","4912870574"
"962219190538199041","1064910033773830144"
"920915181219262466","875719190816182272"
"2911527567","1963460600"
"740903428210167808","106411705"
"860833065932861441","4912870574"
"1060117295467442176","4912870574"
"2449592683","1088329751872253953"
"1113350702170927104","904697932812869633"
"860746787677769729","4912870574"
"1091996451209707520","1088329751872253953"
"1083075578671046657","996667124318916608"
"1099855953795604480","1088329751872253953"
"1043810519931670528","1088329751872253953"
"1125386961294974977","1088329751872253953"
"864794732542570496","1088329751872253953"
"736210678424457216","4912870574"
"836057514","4912870574"
"4173417553","1713527198"
"1120181386508414976","1011081309576409090"
"1099864194906615808","1088329751872253953"
"732106133293305856","1088329751872253953"
"1099869774358560770","1088329751872253953"
"3935772434","1088329751872253953"
"762917577077035013","4912870574"
"975216209359753216","1088329751872253953"
"1052197958081531904","1088329751872253953"
"1096649822721867781","1088329751872253953"
"2237347512","4164889577"
"791187052444389376","1088329751872253953"
"747572644648783872","4582147815"
"858287447083548672","4582147815"
"962219190538199041","1100489588630568961"
"3341506180","4912870574"
"4220842899","4912870574"
"2527339603","4912870574"
"993015355214675969","1713527198"
"1125346198574063616","239054727"
"1101791735221444609","1088329751872253953"
"1482334470","303404162"
"1101779235834748928","1088329751872253953"
"2238810722","1100489588630568961"
"433771085","749197086"
"934199900081766400","1088329751872253953"
"1482334470","303404162"
"802277242827063296","919610679077883904"
"4854625715","4483891900"
"1092601173058543617","1029123401900687360"
"1101795128530726913","1088329751872253953"
"2469862459","1088329751872253953"
"2691139891","749197086"
"1630224998","1088329751872253953"
"1102507683867836417","1088329751872253953"
"1102534537857253376","1088329751872253953"
"1969127310","1057356917675319297"
"1102227518432649216","749197086"
"1102536943357681665","1088329751872253953"
"557732674","321469216"
"1651917032","733650554816192514"
"711489584945897473","1088329751872253953"
"416811142","1080945274569125888"
"830582444856373249","1100489588630568961"
"1073257741563482112","4912870574"
"1105447517246742529","1088329751872253953"
"818314028099530756","1057356917675319297"
"2921708960","1088329751872253953"
"1043005298259050501","733650554816192514"
"1105476754183925760","1088329751872253953"
"825666582651293698","733650554816192514"
"1048857746","749197086"
"1949223030","452114712"
"1105441409102884864","1088329751872253953"
"1526115338","313363829"
"830582444856373249","1258181269"
"830582444856373249","228036188"
"1120247410033401856","733650554816192514"
"996482316481454080","805803519026544641"
"2896195539","721507135033577472"
"1118121712305020930","721507135033577472"
"1051152162791809025","733650554816192514"
"818314028099530756","978950628599910402"
"1111936136","733650554816192514"
"732106133293305856","733650554816192514"
"4169193072","3083927049"
"380278182","721507135033577472"
"1022307989523517440","721507135033577472"
"881605595220127745","740577725065355266"
"1094158480255025152","1088329751872253953"
"1109910377054306305","1088329751872253953"
"927426106109583360","813434147331014659"
"834760761247461376","1100489588630568961"
"1104458707969150978","813434147331014659"
"1001114319654936578","813434147331014659"
"1974886957","813434147331014659"
"891727175052873728","813434147331014659"
"1052197958081531904","813434147331014659"
"613310770","813434147331014659"
"752643563285016579","733650554816192514"
"861246465775153152","4912870574"
"4441685055","904697932812869633"
"835099071245336577","1100854404314554370"
"414629679","813434147331014659"
"610358180","303404162"
"826707640902414336","3083927049"
"1091199799754280961","904697932812869633"
"141186468","2613851196"
"1116665873677398017","813434147331014659"
"1102227518432649216","749197086"
"94514670","733650554816192514"
"810624568024907776","1088329751872253953"
"851538448657895424","733650554816192514"
"785516755309461504","1088329751872253953"
"1689035935","813434147331014659"
"835099071245336577","1108710676921499648"
"740580009576927232","904697932812869633"
"835099071245336577","1108710676921499648"
"937193661514768384","813434147331014659"
"879806938304983042","4912870574"
"813430212151115776","1000348145648373761"
"825666582651293698","1108710676921499648"
"783703173848530944","1000348145648373761"
"433771085","749197086"
"4713517769","1088329751872253953"
"737586308","813434147331014659"
"833229783471357952","813434147331014659"
"2249891725","733650554816192514"
"3246402896","733650554816192514"
"43592599","849741614868295682"
"755808396981436416","579967936"
"755808396981436416","3166501473"
"904719905077022720","4912870574"
"946713754062000128","1001118460242427905"
"1008304302220333056","1088329751872253953"
"1061369753749590017","813434147331014659"
"1066861250326536192","849741614868295682"
"3344087254","733650554816192514"
"3319341210","1088329751872253953"
"2325397176","1114498613319696384"
"933335035935186945","813434147331014659"
"3353307341","733650554816192514"
"1121782168877961216","1088329751872253953"
"589473501","749197086"
"2740583538","748218022167482368"
"1100862387748552705","1088329751872253953"
"1103697518163120128","1088329751872253953"
"974347280","1084392306092969984"
"1103697527126278144","1088329751872253953"
"947008816050139136","748218022167482368"
"761986740798230528","748218022167482368"
"847129119091494913","748218022167482368"
"2894606999","748218022167482368"
"921043332394037249","748218022167482368"
"950962786917670912","748218022167482368"
"1070771173661859840","748218022167482368"
"1111707395854688256","748218022167482368"
"2471248969","748218022167482368"
"1045603189762928640","748218022167482368"
"824661548069253120","748218022167482368"
"836057514","748218022167482368"
"1109964842","748218022167482368"
"1124438057648836610","748218022167482368"
"735708666813284352","748218022167482368"
"1125236285914976258","748218022167482368"
"976236709192110082","748218022167482368"
"4899033831","748218022167482368"
"935045711107842048","748218022167482368"
"897906920769679360","748218022167482368"
"777479961296924672","748218022167482368"
"1111743256377856001","748218022167482368"
"1064598826202398722","748218022167482368"
"1001737188382597121","748218022167482368"
"2640182112","748218022167482368"
"872478062226616321","748218022167482368"
"1123637312351612928","748218022167482368"
"1116139584826617857","748218022167482368"
"848691800932003840","733650554816192514"
"725303934","748218022167482368"
"806275164677804032","748218022167482368"
"978671909352148993","748218022167482368"
"1055436185999421445","748218022167482368"
"782250905928249345","748218022167482368"
"706796537762996225","748218022167482368"
"1877327605","748218022167482368"
"2807317452","748218022167482368"
"1089741705274896384","748218022167482368"
"907888499059077120","748218022167482368"
"925972452420698112","748218022167482368"
"830493917615443969","748218022167482368"
"968562536676298753","748218022167482368"
"4874729819","748218022167482368"
"1063488605400780800","748218022167482368"
"1103754628494249989","1088329751872253953"
"1103754602095263745","1088329751872253953"
"1031238917264236544","748218022167482368"
"1108936779661336576","813434147331014659"
"1118497456201793536","748218022167482368"
"1011341721261740034","748218022167482368"
"1067235266983682049","748218022167482368"
"1074236602249953280","748218022167482368"
"230951253","748218022167482368"
"973620718536724481","748218022167482368"
"759733869876654080","748218022167482368"
"844921505213394946","748218022167482368"
"937219452554416128","748218022167482368"
"977921289661964288","748218022167482368"
"536571449","748218022167482368"
"835099071245336577","748218022167482368"
"835099071245336577","1120613373715128321"
"816969507096985600","748218022167482368"
"1106769603416518656","1088329751872253953"
"1055107734054547457","303404162"
"1106769625851875329","1088329751872253953"
"1106769610261626881","1088329751872253953"
"1116509833820352512","748218022167482368"
"2463591661","748218022167482368"
"803929720681177088","748218022167482368"
"979716837481988096","748218022167482368"
"1110544642934820866","748218022167482368"
"1108824070337036288","1088329751872253953"
"4909630917","748218022167482368"
"1108824078918520834","1088329751872253953"
"327765926","1088329751872253953"
"744363778637238276","748218022167482368"
"962343354506907649","748218022167482368"
"978175469693517825","748218022167482368"
"2440426789","996667124318916608"
"1067950832434495488","3186718789"
"755392552019320832","748218022167482368"
"3318557966","748218022167482368"
"911645707907379201","748218022167482368"
"519925439","748218022167482368"
"3315407483","748218022167482368"
"1004496793151967232","1100489588630568961"
"816969507096985600","813434147331014659"
"1108824087575625728","1088329751872253953"
"1108824115056689153","1088329751872253953"
"1110703024350154752","1088329751872253953"
"832111273605148672","2537825904"
"259439456","849741614868295682"
"1065307292214718465","748218022167482368"
"1110703058693115910","1088329751872253953"
"966775659937845249","748218022167482368"
"1112858620268605442","1088329751872253953"
"1108860730483331072","1088329751872253953"
"4502560874","3186718789"
"875520895514804228","3186718789"
"745228399","748218022167482368"
"4730667267","748218022167482368"
"796436872222437376","748218022167482368"
"1113350702170927104","748218022167482368"
"1057486901660258304","748218022167482368"
"2887641809","2980129686"
"1096659708004298752","748218022167482368"
"750210834979315712","748218022167482368"
"898129294819569664","748218022167482368"
"1070109227165700096","813434147331014659"
"919685896445808640","3186718789"
"308373856","748218022167482368"
"1088732169432748032","748218022167482368"
"2244680118","748218022167482368"
"898548288181293056","748218022167482368"
"705062574656716802","748218022167482368"
"631165424","748218022167482368"
"953753066066599937","748218022167482368"
"4247188213","748218022167482368"
"2519589255","748218022167482368"
"1016060391502372865","748218022167482368"
"1000004686156652545","748218022167482368"
"737586308","748218022167482368"
"346542949","748218022167482368"
"1125575342142308353","748218022167482368"
"1067950832434495488","3186718789"
"1125170687725973504","813434147331014659"
"880805097193779200","4912870574"
"825336627627180033","4912870574"
"4741211663","3643068928"
"2466825517","4582147815"
"870757750384590848","4912870574"
"147677599","852093801455919104"
"1604603192","3643068928"
"791744756078436352","1100489588630568961"
"1107459040886571009","4912870574"
"907796297935147009","3643068928"
"1250156450","904697932812869633"
"1003496066065551362","1088329751872253953"
"1681512774","1088329751872253953"
"3295179819","1088329751872253953"
"1044933033466494978","1088329751872253953"
"37597433","3770596943"
"1050106440671727616","4912870574"
"761981979940294656","1088329751872253953"
"978353873080520704","1088329751872253953"
"777479961296924672","1088329751872253953"
"809737417489977345","1088329751872253953"
"943187866925989888","1088329751872253953"
"970040012111724544","904697932812869633"
"817233846139662336","973974301526380544"
"1038135169155182592","1037344098552893440"
"859072482116075520","3025903169"
"2509023511","2321835133"
"905738767037751297","4912870574"
"4831481219","822187729010180096"
"978671909352148993","1088329751872253953"
"716290554397663232","4912870574"
"886534764357971968","1088329751872253953"
"1072574895148679168","4912870574"
"771451176579727360","3166501473"
"924698221930311680","1963460600"
"2510457757","996667124318916608"
"2837415376","4912870574"
"4925673370","4912870574"
"1427021912","1088329751872253953"
"1068943394943221760","4912870574"
"846210483371687936","1011081309576409090"
"312164440","996667124318916608"
"1055458618177396736","3210237389"
"4892732933","991977256527396864"
"845250756320092160","813434147331014659"
"1100001332826640384","813434147331014659"
"718888778157408256","813434147331014659"
"881090468829773826","733650554816192514"
"1048857746","749197086"
"1077167710738489346","1000348145648373761"
"1104458707969150978","904697932812869633"
"1029409802","1031620374"
"1116830980717850624","748218022167482368"
"967157437173202944","135586097"
"767383645015289857","748218022167482368"
"772424602387554304","748218022167482368"
"1096649822721867781","748218022167482368"
"1008951904423022592","748218022167482368"
"1099062925854232576","3186718789"
"372357561","748218022167482368"
"700272131","2645697943"
"2208995607","2207421862"
"3497661679","3770390538"
"841793306426265600","2207421862"
"1064089133595930624","998523840237064193"
"2970471623","1391578778"
"1055436185999421445","4912870574"
"352565843","2207421862"
"977250085724712961","4912870574"
"2810093845","4912870574"
"3946201757","4912870574"
"3179516605","3770390538"
"1064598826202398722","4912870574"
"1064753779759898624","2207421862"
"924657041033003008","4912870574"
"856488426081837057","4912870574"
"1121703442093727746","4912870574"
"1066310828192870401","4912870574"
"868850874306527232","4912870574"
"976319131858354176","4912870574"
"781662276810137601","4912870574"
"1580745931","3770390538"
"4717017915","3643068928"
"880585906691883008","4912870574"
"2333445487","4912870574"
"2867654986","4912870574"
"725467179035070465","1093780852520161280"
"1016060391502372865","2184004813"
"982200038393765898","2207421862"
"2292685796","1126524245524328454"
"825666582651293698","2207421862"
"1044926758427021313","2207421862"
"761894374896566272","2207421862"
"3154181984","2207421862"
"333463426","4912870574"
"178891069","2207421862"
"274488119","2207421862"
"1005570920096952321","2207421862"
"990645975369900032","1063135363131211776"
"2279420016","2207421862"
"776897479711350784","3166501473"
"4551317234","2337993291"
"1049989683441106944","805803519026544641"
"988067986731827205","2207421862"
"851532439314890753","1079978888518926336"
"827288530099503104","1088329751872253953"
"331924298","3166501473"
"1050753737168318464","315742624"
"3690203953","805803519026544641"
"969280787265867776","4912870574"
"747572644648783872","4582147815"
"978677086918496256","4582147815"
"703441065068593152","54324138"
"805587932958572544","1088329751872253953"
"4353582621","4912870574"
"941535387113078784","773908258780221440"
"1176288036","3237247119"
"1083481716709359616","977946836882415616"
"909092658504708096","973974301526380544"
"3080981196","595236714"
"1125774953113165824","1391578778"
"832313665059688449","2768579533"
"1018384591","1039171055133315072"
"492296128","1391578778"
"1083481716709359616","1126415162850803718"
"784838543898185728","1088329751872253953"
"1410102542","1391578778"
"1091918398982893568","1088329751872253953"
"1084039758202982401","2207421862"
"2919605857","3770390538"
"971957004666208258","3166501473"
"403624562","1391578778"
"915885313771364352","875719190816182272"
"3285244236","3770390538"
"822192362654941184","4912870574"
"978334606800777216","3770390538"
"401527572","773908258780221440"
"1430521304","93659369"
"1060372236119371781","773908258780221440"
"621998781","818953972635566080"
"830582444856373249","1064910033773830144"
"2960884863","818953972635566080"
"1057743768324108289","1011081309576409090"
"2242387550","799471397030400001"
"41094623","2237347512"
"1064900435733970949","3770390538"
"819918449505812480","3770390538"
"100767371","93659369"
"2866839795","334966451"
"1039759828795699201","3770390538"
"1057743768324108289","807663568585953288"
"1080980758788009985","1088329751872253953"
"795246666819469312","2967840123"
"838686668","1011081309576409090"
"842019817561321472","4912870574"
"909079539602649088","3166501473"
"771578959519547392","4912870574"
"4242974952","4912870574"
"1012156857408819200","4912870574"
"829970586180784129","4912870574"
"702466914195480576","4912870574"
"1123637312351612928","4912870574"
"3381191033","4912870574"
"2431215513","4912870574"
"791674812720672768","4912870574"
"1077302952237228032","4912870574"
"4247188213","4912870574"
"4343000116","4912870574"
"915634616299638784","4912870574"
"3322431385","4912870574"
"522235833","4912870574"
"755808396981436416","749197086"
"166128463","4912870574"
"1001114319654936578","4912870574"
"321801150","4912870574"
"2489757841","4912870574"
"1124312821641166848","4912870574"
"625611738","4912870574"
"1083481716709359616","2207421862"
"880423632819900416","4912870574"
"1124002188257300481","4912870574"
"1063677146860855296","4912870574"
"717039765007245312","4912870574"
"1115083570333278208","1112600805855485952"
"1083481716709359616","707902066904018944"
"3624934697","3237247119"
"1570113224","4912870574"
"832260122013532161","1088329751872253953"
"963528163514048512","4912870574"
"1437887144","4912870574"
"917281031304171520","4912870574"
"465463325","4912870574"
"847483523891998722","4912870574"
"1011886059704201217","4912870574"
"1074621639076208641","4912870574"
"769290934597058561","1126524245524328454"
"2520442320","3770390538"
"898548288181293056","4912870574"
"1254959671","4912870574"
"1013751111180677127","3770390538"
"1093107637418373121","4912870574"
"1423151497","4912870574"
"910754435600498688","4912870574"
"1036656115654778881","4912870574"
"900722141624123394","4912870574"
"325447493","4912870574"
"2996466053","4912870574"
"1019554245262102530","4912870574"
"799994005127917568","4912870574"
"1294448456","4912870574"
"67088122","4912870574"
"3899522788","4912870574"
"3188369350","970439367004180482"
"609215259","4912870574"
"3101203113","4912870574"
"930397163036774400","226222865"
"1068176868992536576","4912870574"
"1538523517","4912870574"
"211923450","3301588165"
"1330259942","4912870574"
"978671909352148993","3770390538"
"84567552","4912870574"
"2868343335","4912870574"
"1068603941880037376","4912870574"
"4054871841","4912870574"
"4850541420","4912870574"
"2940230442","3301588165"
"3267190853","4912870574"
"1064404608859000832","4912870574"
"3066692065","4912870574"
"1064407982295834626","4912870574"
"2758269003","4912870574"
"1391578778","1391578778"
"718888778157408256","4912870574"
"3367843287","4912870574"
"1064421137713512448","4912870574"
"715908692","4912870574"
"89545714","4912870574"
"726505785921036288","4912870574"
"105835285","4912870574"
"4494533847","818953972635566080"
"3413604027","4491968554"
"1140656504","3166501473"
"1098603443932094470","4912870574"
"1031317057189670912","4912870574"
"1033487390147571712","717445408444837890"
"792827747601088513","4912870574"
"904661985912123393","1011529197368594432"
"1052197958081531904","4912870574"
"268414392","2237347512"
"1098581961994629121","3237247119"
"4202482569","3237247119"
"1092243065748811776","1088329751872253953"
"1067880538776772608","4912870574"
"885171082134671360","4176372419"
"2459437112","3770390538"
"1058027371029127168","4912870574"
"827929550759796736","1082867607819206658"
"323347629","1681728685"
"2897090453","4193676587"
"229491488","1031582802490339332"
"2310514506","3313274687"
"774168087880839168","4912870574"
"1002255855738281984","621342782"
"1086742532","747864851192643589"
"951897180725547009","4912870574"
"174048550","3305746557"
"703262964204314624","4912870574"
"1012023318814212096","3770390538"
"1063720025809436672","4912870574"
"3447411741","4912870574"
"1069494120","1069494120"
"1099865744571957248","1088329751872253953"
"277467820","4912870574"
"2754665161","3233051043"
"707902066904018944","4912870574"
"2916654918","1681728685"
"956039060476350464","3770390538"
"1053688099275005952","4912870574"
"2463591661","4912870574"
"713415980479676417","4912870574"
"706616273753534464","795669709152722944"
"924698221930311680","1570231914"
"813901501294845952","4912870574"
"1019692974","1570231914"
"1116112621042839553","4912870574"
"3041031778","970439367004180482"
"4063210521","4912870574"
"947912996377858048","4912870574"
"4209258173","4912870574"
"864494939404742656","970439367004180482"
"969606203230834688","822838860950466562"
"748285056905543684","970439367004180482"
"458689886","3210237389"
"894304824015171588","4912870574"
"934758863760486400","1100196378356183040"
"950138168191389696","4912870574"
"1010949612079845377","1331186258"
"431166448","1063135363131211776"
"750721757930262529","4912870574"
"987397974916517888","1063135363131211776"
"806251983829159937","1100196378356183040"
"2904611896","1063135363131211776"
"3410593839","968543027017977858"
"2730555672","4912870574"
"2391863659","4912870574"
"753215114296320005","4912870574"
"4903790617","3770390538"
"928775171820998656","968543027017977858"
"1094698118682157057","4912870574"
"2218168337","1067406064843452416"
"890281661392453632","1108964176880230401"
"845756762649219072","4912870574"
"848059230917500929","1108964176880230401"
"3228836956","4912870574"
"2462413315","2706981602"
"1000445712864284673","4912870574"
"930501452287610880","4912870574"
"1969127310","42022542"
"720290528231694340","2706981602"
"1088961809145647109","4912870574"
"1059892314","904697932812869633"
"3467324661","968543027017977858"
"1019692974","1570231914"
"968516166888099840","4912870574"
"776509840889970688","3643068928"
"1120096252870438917","968543027017977858"
"2749243565","551082183"
"978677086918496256","4582147815"
"1038801198743277568","4912870574"
"2951199777","1391578778"
"1059492101992398849","551082183"
"1088470548160659460","551082183"
"882320664127954944","4912870574"
"115801757","3643068928"
"527492630","1963460600"
"1019195171441987586","2706981602"
"799790817388986368","3643068928"
"2781259982","3643068928"
"3104521566","904697932812869633"
"763070864929779713","3643068928"
"721089909075886080","1963460600"
"1088183943667638281","1963460600"
"1369826466","4912870574"
"524260894","2980129686"
"1084056430653652992","2980129686"
"2781180576","4912870574"
"613310770","1088329751872253953"
"1088164139627761664","1088329751872253953"
"1268838488","1039171055133315072"
"3413383828","1088329751872253953"
"537132098","4642266853"
"3160021519","1088329751872253953"
"2902699363","1088329751872253953"
"793903038520029184","1088329751872253953"
"1948208700","228036188"
"2353469235","4912870574"
"559521932","4912870574"
"522235833","1088329751872253953"
"946244227406626816","1088329751872253953"
"1066109734162481154","1088329751872253953"
"3946201757","1088329751872253953"
"834227833085923329","1088329751872253953"
"1068239045766144000","1088329751872253953"
"2613864314","1088329751872253953"
